doc_code	item_id	title	snippet	text_url	enhanced_url
gensen_aramashi_2026	s005-part-08	第2 給与所得の源泉徴収事務 (part 8/14)	次に掲げる保険料等は地震保険料控除の対象となりません（所法77 ①、所令213）。 イ 地震等損害により臨時に生ずる費用又はその資産の取壊し若しく は除去に係る費用その他これらに類する費用に対して支払われる保 険金又は共済金に係る保険料等…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-08.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-08.html
gensen_aramashi_2026	s005-part-09	第2 給与所得の源泉徴収事務 (part 9/14)	なお、この適用を受けるためには、その家屋に再び居住し住宅借入 金等特別控除の適用を受ける最初の年分について、「住宅借入金等特 別控除額の計算明細書」などを添付した確定申告書を提出する必要が あります（措法41、措規18の21）。 ロ …	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-09.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-09.html
gensen_aramashi_2026	s005-part-10	第2 給与所得の源泉徴収事務 (part 10/14)	（注）１ 給与の支払者は、この申告書に自らの個人番号又は法人番号を付記す る必要があります。 ２ この取扱いは、次の２「従たる給与についての扶養控除等（異動）申 告書」についても同様です。 ２以上の給与の支払者から給与の支払を受けている人…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-10.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-10.html
gensen_aramashi_2026	s005-part-11	第2 給与所得の源泉徴収事務 (part 11/14)	１ 賞与以外の給与に対する源泉徴収 ⑴ 税額表の適用区分 賞与以外の給料や賃金等を月々（日々）支払う際に源泉徴収をする税 額は、「給与所得の源泉徴収税額表」によって求めます（所法185）。 この税額表には、月額表と日額表とがあり、それぞれ…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-11.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-11.html
gensen_aramashi_2026	s005-part-12	第2 給与所得の源泉徴収事務 (part 12/14)	なお、税額表の「以上」の欄はその欄に記入されている数字を含み、「未 満」の欄はその数字を含まないことにご注意ください。 また、給与等の支払の際控除される社会保険料（49ページ参照）又は小 規模企業共済等掛金（50ページ参照）がある場合には…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-12.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-12.html
gensen_aramashi_2026	s005-part-13	第2 給与所得の源泉徴収事務 (part 13/14)	場合には、月額表の「乙」欄に従って一定の算式を作成し、こ の算式により求めることになります。 ロ 日額表を適用する場合の税額の求め方 日額表の使い方は、月額表の使い方と大体同じですが、具体的な設 例で説明しますと、次のようになります。 イ…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-13.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-13.html
gensen_aramashi_2026	s005-part-14	第2 給与所得の源泉徴収事務 (part 14/14)	金額についてその人の扶養親族等の数に応じた税額を求めます。 ④ ②により求めた税額から③により求めた税額を控除した金額を ６倍（又は12倍）した金額が、その賞与に対する源泉徴収税額に なります。 −97− [page 86] （設例６） …	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-14.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-14.html
gensen_aramashi_2026	s006-part-01	第3 退職所得の源泉徴収事務 (part 1/8)	[page 1] 第３ 退職所得の源泉徴収事務 退職手当は、永年の勤務に対する勤続報償的給与であるという点において給 与所得の一形態であるとも考えられますが、それが一時に支給される点や老後 の生活保障的な最後の所得であることなどによる担税…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s006-part-01.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s006-part-01.html
gensen_aramashi_2026	s006-part-02	第3 退職所得の源泉徴収事務 (part 2/8)	その傷病の程度及び勤続年数に応じて支払われる特別見舞金で、一般の退 職手当と明確に区分され、しかも、その見舞金を支払うことによって一般 の退職手当の支給額が減額されることのないものは、課税されません（所 法９①十八、所令30三）。 10 …	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s006-part-02.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s006-part-02.html
gensen_aramashi_2026	s006-part-03	第3 退職所得の源泉徴収事務 (part 3/8)	ロ 次のＡに掲げる金額からＢに掲げる金額を控除した金額 Ａ その年に支払を受ける退職手当につき上記１の⑴又は２の⑴により 計算した勤続年数を基として、上記１の⑵に掲げる表により計算し た金額 Ｂ 重複している部分の期間（その期間に１年未満…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s006-part-03.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s006-part-03.html
gensen_aramashi_2026	s006-part-04	第3 退職所得の源泉徴収事務 (part 4/8)	 なお、２分の１した金額に１円未満の端数が生じる場合は、②から差し 引く際の金額はその端数を１円に切り上げ、③から差し引く際の金額はそ の端数を切り捨てます。 ３ 「一般退職手当等の収入金額−一般退職所得控除額③」がマイナスの場 合は…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s006-part-04.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s006-part-04.html
