doc_code	item_id	title	snippet	text_url	enhanced_url
gensen_aramashi_2026	s010-part-04	第7 利子所得の源泉徴収事務 (part 4/6)	きは、その財形住宅貯蓄の利子又は収益の分配若しくは保険の差益（満 期返戻金や解約返戻金などから既に払い込まれた保険料や共済掛金の合 計額を控除した残額に相当する金額）に対して所得税を課さないことと する制度です（措法４の２）。 （注） 上…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s010-part-04.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s010-part-04.html
gensen_aramashi_2026	s010-part-05	第7 利子所得の源泉徴収事務 (part 5/6)	ができます（措令２の21の２①）。 なお、引き続き非課税扱いを受けることができる財形住宅貯蓄は、 −223− [page 28] 育児休業等の開始前に非課税扱いを受けていた財形住宅貯蓄（利子等 により元加されるものを含みます。）に限られ、…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s010-part-05.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s010-part-05.html
gensen_aramashi_2026	s010-part-06	第7 利子所得の源泉徴収事務 (part 6/6)	されなかったときは、その提出期限の翌日に財産形成非課税年金貯蓄 廃止申告書の提出があったものとみなされます（措令２の32①、措規 ３の16の２⑥）。 ハ 財形年金貯蓄者の退職等申告書の提出 上記ロの申告書を提出した勤労者が退職等の不適格事…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s010-part-06.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s010-part-06.html
gensen_aramashi_2026	s011-part-01	第8 配当所得の源泉徴収事務 (part 1/4)	[page 1] 第８ 配当所得の源泉徴収事務 Ⅰ 源泉徴収の対象となる配当所得の範囲 源泉徴収の対象となる配当所得は、次の表に掲げるとおりです（所法24、 25、181、212、措法８の３、９の２、９の３の２、37の11の６）。 １ 配…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s011-part-01.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s011-part-01.html
gensen_aramashi_2026	s011-part-02	第8 配当所得の源泉徴収事務 (part 2/4)	【特定受益証券発行信託】……………………………………………………… （注）１ 括弧書きは、運用資産等を表します。 ２ は、利子所得を表します。 ３ は、配当所得を表します。なお、＊印は利子所得課税に準じた課税方法を表します。 ２ 内国法人…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s011-part-02.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s011-part-02.html
gensen_aramashi_2026	s011-part-03	第8 配当所得の源泉徴収事務 (part 3/4)	ヘ 公募株式等証券投資信託（特定株式投資信託を除きます。）の収 益の分配 ト 特定投資法人の投資口の配当等 ロ 非課税累積投資契約及び特定非課税累積投資契約（特定累積投資勘 定に係るもの） イ 公社債投資信託以外の証券投資信託の受益…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s011-part-03.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s011-part-03.html
gensen_aramashi_2026	s011-part-04	第8 配当所得の源泉徴収事務 (part 4/4)	きません（措法37の14一、措通（譲）37の14−23）。 −253− [page 21] ２ 帰国届出書とは、帰国をした年月日等の一定の事項を記載した届出書を いいます（措法37の14、措規18の15の３）。 ⑹ 届出事項等の本…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s011-part-04.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s011-part-04.html
gensen_aramashi_2026	s012-part-01	第9 特定口座内保管上場株式等の譲渡による所得等の源泉徴収事務 (part 1/2)	[page 1] 第９ 特定口座内保管上場株式等の譲渡による 所得等の源泉徴収事務 ①証券業者（金融商品取引業者（第１種金融商品取引業を行う者に限りま す。））、②銀行、協同組織金融機関等（登録金融機関）、③投資信託委託会社（以 下これら…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s012-part-01.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s012-part-01.html
gensen_aramashi_2026	s012-part-02	第9 特定口座内保管上場株式等の譲渡による所得等の源泉徴収事務 (part 2/2)	その年の１月１日から対象譲渡等の時の以前 その年の１月１日から対象譲渡等の時の前の 〰〰 〰 の譲渡等に係る次の金額（零を下回るときは零） 譲渡等に係る次の金額（零を下回るときは零） 特定口座内保管上場株式等の譲渡 特定口座内保管上場株式…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s012-part-02.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s012-part-02.html
gensen_aramashi_2026	s013-part-01	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 1/10)	[page 1] 第10 非居住者又は外国法人に支払う所得の源泉徴収事務 Ⅰ 非居住者又は外国法人に対する課税制度の概要 １ 我が国の課税体系と国際的二重課税の排除措置 各国の租税制度は、その国の歴史的、政治的、経済的な諸要因等を背景 に…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-01.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-01.html
gensen_aramashi_2026	s013-part-02	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 2/10)	所得以外のものについては、所得税法施行令第281条第１項第１号から第８号まで に掲げるもののみ課税されます。 ３ 租税特別措置法の規定により、上記の表において総合課税の対象とされる所得 のうち一定のものについては、申告分離課税又は源泉分離…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-02.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-02.html
gensen_aramashi_2026	s013-part-03	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 3/10)	匿匿名名組組合合契契約約等等にに基基づづくく利利益益のの分分配配（（所所法法116611①①十十六六）） ⇨⇨ 2200％％ 2200..4422％％ （注）１ 国内源泉所得の金額の中に消費税及び地方消費税相当額が含まれる場合に は、消費…	https://jplawdb.github.io/html-preview/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-03.txt	https://jplawdb.github.io/html-preview/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-03.html
